date,ticker,adj_close,close,volume,market_cap
2023-09-08,AAPL,175.95384216308594,178.17999267578125,65551300,5000000000000.0
2023-09-11,AAPL,177.11911010742188,179.36000061035156,58953100,5000000000000.0
2023-09-12,AAPL,174.0973663330078,176.3000030517578,90370200,5000000000000.0
2023-09-13,AAPL,172.03347778320312,174.2100067138672,84267900,5000000000000.0
2023-09-14,AAPL,173.5443572998047,175.74000549316406,60895800,5000000000000.0
2023-09-15,AAPL,172.823486328125,175.00999450683594,109259500,5000000000000.0
2023-09-18,AAPL,175.7465057373047,177.97000122070312,67257600,5000000000000.0
2023-09-19,AAPL,176.832763671875,179.07000732421875,51826900,5000000000000.0
2023-09-20,AAPL,173.2974853515625,175.49000549316406,58436200,5000000000000.0
2023-09-21,AAPL,171.75697326660156,173.92999267578125,63149100,5000000000000.0
2023-09-22,AAPL,172.60621643066406,174.7899932861328,56725400,5000000000000.0
2023-09-25,AAPL,173.88011169433594,176.0800018310547,46172700,5000000000000.0
2023-09-26,AAPL,169.81161499023438,171.9600067138672,64588900,5000000000000.0
2023-09-27,AAPL,168.3007049560547,170.42999267578125,66921800,5000000000000.0
2023-09-28,AAPL,168.55743408203125,170.69000244140625,56294400,5000000000000.0
2023-09-29,AAPL,169.0709686279297,171.2100067138672,51861100,5000000000000.0
2023-10-02,AAPL,171.57920837402344,173.75,52164500,5000000000000.0
2023-10-03,AAPL,170.24609375,172.39999389648438,49594600,5000000000000.0
2023-10-04,AAPL,171.49034118652344,173.66000366210938,53020300,5000000000000.0
2023-10-05,AAPL,172.72474670410156,174.91000366210938,48527900,5000000000000.0
2023-10-06,AAPL,175.2725067138672,177.49000549316406,57266700,5000000000000.0
2023-10-09,AAPL,176.7537384033203,178.99000549316406,42390800,5000000000000.0
2023-10-10,AAPL,176.1612548828125,178.38999938964844,43698000,5000000000000.0
2023-10-11,AAPL,177.5536346435547,179.8000030517578,47551100,5000000000000.0
2023-10-12,AAPL,178.4522705078125,180.7100067138672,56743100,5000000000000.0
2023-10-13,AAPL,176.61550903320312,178.85000610351562,51427100,5000000000000.0
2023-10-16,AAPL,176.4871368408203,178.72000122070312,52517000,5000000000000.0
2023-10-17,AAPL,174.93675231933594,177.14999389648438,57549400,5000000000000.0
2023-10-18,AAPL,173.6431121826172,175.83999633789062,54764400,5000000000000.0
2023-10-19,AAPL,173.2678680419922,175.4600067138672,59302900,5000000000000.0
2023-10-20,AAPL,170.72010803222656,172.8800048828125,64244000,5000000000000.0
2023-10-23,AAPL,170.83860778808594,173.0,55980100,5000000000000.0
2023-10-24,AAPL,171.2731170654297,173.44000244140625,43816600,5000000000000.0
2023-10-25,AAPL,168.9623565673828,171.10000610351562,57157000,5000000000000.0
2023-10-26,AAPL,164.80491638183594,166.88999938964844,70625300,5000000000000.0
2023-10-27,AAPL,166.11831665039062,168.22000122070312,58499100,5000000000000.0
2023-10-30,AAPL,168.16244506835938,170.2899932861328,51131000,5000000000000.0
2023-10-31,AAPL,168.6364288330078,170.77000427246094,44846000,5000000000000.0
2023-11-01,AAPL,171.79647827148438,173.97000122070312,56934900,5000000000000.0
2023-11-02,AAPL,175.3514862060547,177.57000732421875,77334800,5000000000000.0
2023-11-03,AAPL,174.44297790527344,176.64999389648438,79829200,5000000000000.0
2023-11-06,AAPL,176.99073791503906,179.22999572753906,63841300,5000000000000.0
2023-11-07,AAPL,179.54840087890625,181.82000732421875,70530000,5000000000000.0
2023-11-08,AAPL,180.6050262451172,182.88999938964844,49340300,5000000000000.0
2023-11-09,AAPL,180.13101196289062,182.41000366210938,53763500,5000000000000.0
2023-11-10,AAPL,184.31369018554688,186.39999389648438,66133400,5000000000000.0
2023-11-13,AAPL,182.7315673828125,184.8000030517578,43627500,5000000000000.0
2023-11-14,AAPL,185.34207153320312,187.44000244140625,60108400,5000000000000.0
2023-11-15,AAPL,185.9056396484375,188.00999450683594,53790500,5000000000000.0
2023-11-16,AAPL,187.58663940429688,189.7100067138672,54412900,5000000000000.0
2023-11-17,AAPL,187.5668487548828,189.69000244140625,50922700,5000000000000.0
2023-11-20,AAPL,189.30714416503906,191.4499969482422,46505100,5000000000000.0
2023-11-21,AAPL,188.5062255859375,190.63999938964844,38134500,5000000000000.0
2023-11-22,AAPL,189.16871643066406,191.30999755859375,39617700,5000000000000.0
2023-11-24,AAPL,187.84371948242188,189.97000122070312,24048300,5000000000000.0
2023-11-27,AAPL,187.66574096679688,189.7899932861328,40552600,5000000000000.0
2023-11-28,AAPL,188.26890563964844,190.39999389648438,38415400,5000000000000.0
2023-11-29,AAPL,187.2504425048828,189.3699951171875,43014200,5000000000000.0
2023-11-30,AAPL,187.8239288330078,189.9499969482422,48794400,5000000000000.0
2023-12-01,AAPL,189.09951782226562,191.24000549316406,45704800,5000000000000.0
2023-12-04,AAPL,187.3097686767578,189.42999267578125,43389500,5000000000000.0
2023-12-05,AAPL,191.25511169433594,193.4199981689453,66628400,5000000000000.0
2023-12-06,AAPL,190.16741943359375,192.32000732421875,41089700,5000000000000.0
2023-12-07,AAPL,192.09561157226562,194.27000427246094,47477700,5000000000000.0
2023-12-08,AAPL,193.51950073242188,195.7100067138672,53406400,5000000000000.0
2023-12-11,AAPL,191.01780700683594,193.17999267578125,60943700,5000000000000.0
2023-12-12,AAPL,192.53065490722656,194.7100067138672,52696900,5000000000000.0
2023-12-13,AAPL,195.74429321289062,197.9600067138672,70404200,5000000000000.0
2023-12-14,AAPL,195.8926239013672,198.11000061035156,66831600,5000000000000.0
2023-12-15,AAPL,195.35867309570312,197.57000732421875,128538400,5000000000000.0
2023-12-18,AAPL,193.6974639892578,195.88999938964844,55751900,5000000000000.0
2023-12-19,AAPL,194.7357177734375,196.94000244140625,40714100,5000000000000.0
2023-12-20,AAPL,192.6493377685547,194.8300018310547,52242800,5000000000000.0
2023-12-21,AAPL,192.50096130371094,194.67999267578125,46482500,5000000000000.0
2023-12-22,AAPL,191.43310546875,193.60000610351562,37149600,5000000000000.0
2023-12-26,AAPL,190.88925170898438,193.0500030517578,28919300,5000000000000.0
2023-12-27,AAPL,190.9881134033203,193.14999389648438,48087700,5000000000000.0
2023-12-28,AAPL,191.413330078125,193.5800018310547,34049900,5000000000000.0
2023-12-29,AAPL,190.3750762939453,192.52999877929688,42672100,5000000000000.0
2024-01-02,AAPL,183.5621795654297,185.63999938964844,82488700,5000000000000.0
2024-01-03,AAPL,182.187744140625,184.25,58414500,5000000000000.0
2024-01-04,AAPL,179.87393188476562,181.91000366210938,71983600,5000000000000.0
2024-01-05,AAPL,179.15211486816406,181.17999267578125,62379700,5000000000000.0
2024-01-08,AAPL,183.48306274414062,185.55999755859375,59144500,5000000000000.0
2024-01-09,AAPL,183.06777954101562,185.13999938964844,42841800,5000000000000.0
2024-01-10,AAPL,184.10601806640625,186.19000244140625,46792900,5000000000000.0
2024-01-11,AAPL,183.5127410888672,185.58999633789062,49128400,5000000000000.0
2024-01-12,AAPL,183.8390350341797,185.9199981689453,40477800,5000000000000.0
2024-01-16,AAPL,181.57469177246094,183.6300048828125,65603000,5000000000000.0
2024-01-17,AAPL,180.6352996826172,182.67999267578125,47317400,5000000000000.0
2024-01-18,AAPL,186.5187225341797,188.6300048828125,78005800,5000000000000.0
2024-01-19,AAPL,189.41592407226562,191.55999755859375,68903000,5000000000000.0
2024-01-22,AAPL,191.7198486328125,193.88999938964844,60133900,5000000000000.0
2024-01-23,AAPL,192.99542236328125,195.17999267578125,42355600,5000000000000.0
2024-01-24,AAPL,192.32301330566406,194.5,53631300,5000000000000.0
2024-01-25,AAPL,191.9967041015625,194.1699981689453,54822100,5000000000000.0
2024-01-26,AAPL,190.26626586914062,192.4199981689453,44594000,5000000000000.0
2024-01-29,AAPL,189.5840301513672,191.72999572753906,47145600,5000000000000.0
2024-01-30,AAPL,185.93531799316406,188.0399932861328,55859400,5000000000000.0
2024-01-31,AAPL,182.33607482910156,184.39999389648438,55467800,5000000000000.0
2024-02-01,AAPL,184.76853942871094,186.86000061035156,64885400,5000000000000.0
2024-02-02,AAPL,183.7698516845703,185.85000610351562,102551700,5000000000000.0
2024-02-05,AAPL,185.579345703125,187.67999267578125,69668800,5000000000000.0
2024-02-06,AAPL,187.18125915527344,189.3000030517578,43490800,5000000000000.0
2024-02-07,AAPL,187.29000854492188,189.41000366210938,53439000,5000000000000.0
2024-02-08,AAPL,186.2122039794922,188.32000732421875,40962000,5000000000000.0
2024-02-09,AAPL,186.97454833984375,188.85000610351562,45155200,5000000000000.0
2024-02-12,AAPL,185.2914276123047,187.14999389648438,41781900,5000000000000.0
2024-02-13,AAPL,183.20236206054688,185.0399932861328,56529500,5000000000000.0
2024-02-14,AAPL,182.3212127685547,184.14999389648438,54630500,5000000000000.0
2024-02-15,AAPL,182.0341033935547,183.86000061035156,65434500,5000000000000.0
2024-02-16,AAPL,180.49949645996094,182.30999755859375,49752500,5000000000000.0
2024-02-20,AAPL,179.75692749023438,181.55999755859375,53665600,5000000000000.0
2024-02-21,AAPL,180.50938415527344,182.32000732421875,41371400,5000000000000.0
2024-02-22,AAPL,182.5390167236328,184.3699951171875,52292200,5000000000000.0
2024-02-23,AAPL,180.70741271972656,182.52000427246094,45119700,5000000000000.0
2024-02-26,AAPL,179.3609161376953,181.16000366210938,40867400,5000000000000.0
2024-02-27,AAPL,180.8163299560547,182.6300048828125,54318900,5000000000000.0
2024-02-28,AAPL,179.6183319091797,181.4199981689453,48953900,5000000000000.0
2024-02-29,AAPL,178.9549560546875,180.75,136682600,5000000000000.0
2024-03-01,AAPL,177.8758087158203,179.66000366210938,73563100,5000000000000.0
2024-03-04,AAPL,173.36109924316406,175.10000610351562,81510100,5000000000000.0
2024-03-05,AAPL,168.4305419921875,170.1199951171875,95132400,5000000000000.0
2024-03-06,AAPL,167.4404754638672,169.1199951171875,68587700,5000000000000.0
2024-03-07,AAPL,167.32167053222656,169.0,71765100,5000000000000.0
2024-03-08,AAPL,169.03448486328125,170.72999572753906,76267000,5000000000000.0
2024-03-11,AAPL,171.03443908691406,172.75,60139500,5000000000000.0
2024-03-12,AAPL,171.5096435546875,173.22999572753906,59825400,5000000000000.0
2024-03-13,AAPL,169.43052673339844,171.1300048828125,52488700,5000000000000.0
2024-03-14,AAPL,171.28195190429688,173.0,72913500,5000000000000.0
2024-03-15,AAPL,170.9057159423828,172.6199951171875,121752700,5000000000000.0
2024-03-18,AAPL,171.99478149414062,173.72000122070312,75604200,5000000000000.0
2024-03-19,AAPL,174.3313751220703,176.0800018310547,55215200,5000000000000.0
2024-03-20,AAPL,176.8956298828125,178.6699981689453,53423100,5000000000000.0
2024-03-21,AAPL,169.6681365966797,171.3699951171875,106181300,5000000000000.0
2024-03-22,AAPL,170.56907653808594,172.27999877929688,71160100,5000000000000.0
2024-03-25,AAPL,169.1533203125,170.85000610351562,54288300,5000000000000.0
2024-03-26,AAPL,168.0246124267578,169.7100067138672,57388400,5000000000000.0
2024-03-27,AAPL,171.5888671875,173.30999755859375,60273300,5000000000000.0
2024-03-28,AAPL,169.7770538330078,171.47999572753906,65672700,5000000000000.0
2024-04-01,AAPL,168.34144592285156,170.02999877929688,46240500,5000000000000.0
2024-04-02,AAPL,167.1632537841797,168.83999633789062,49329500,5000000000000.0
2024-04-03,AAPL,167.96522521972656,169.64999389648438,47691700,5000000000000.0
2024-04-04,AAPL,167.1434783935547,168.82000732421875,53704400,5000000000000.0
2024-04-05,AAPL,167.8959197998047,169.5800018310547,42104800,5000000000000.0
2024-04-08,AAPL,166.77711486816406,168.4499969482422,37425500,5000000000000.0
2024-04-09,AAPL,167.9850311279297,169.6699981689453,42373800,5000000000000.0
2024-04-10,AAPL,166.11376953125,167.77999877929688,49709300,5000000000000.0
2024-04-11,AAPL,173.30169677734375,175.0399932861328,91070300,5000000000000.0
2024-04-12,AAPL,174.7967071533203,176.5500030517578,101670900,5000000000000.0
2024-04-15,AAPL,170.9750213623047,172.69000244140625,73531800,5000000000000.0
2024-04-16,AAPL,167.6978759765625,169.3800048828125,73711200,5000000000000.0
2024-04-17,AAPL,166.33160400390625,168.0,50901200,5000000000000.0
2024-04-18,AAPL,165.38111877441406,167.0399932861328,43122900,5000000000000.0
2024-04-19,AAPL,163.3614044189453,165.0,68149400,5000000000000.0
2024-04-22,AAPL,164.1930389404297,165.83999633789062,48116400,5000000000000.0
2024-04-23,AAPL,165.24252319335938,166.89999389648438,49537800,5000000000000.0
2024-04-24,AAPL,167.3414764404297,169.02000427246094,48251800,5000000000000.0
2024-04-25,AAPL,168.20281982421875,169.88999938964844,50558300,5000000000000.0
2024-04-26,AAPL,167.6186981201172,169.3000030517578,44838400,5000000000000.0
2024-04-29,AAPL,171.77696228027344,173.5,68169400,5000000000000.0
2024-04-30,AAPL,168.63845825195312,170.3300018310547,65934800,5000000000000.0
2024-05-01,AAPL,167.6186981201172,169.3000030517578,50383100,5000000000000.0
2024-05-02,AAPL,171.3116455078125,173.02999877929688,94214900,5000000000000.0
2024-05-03,AAPL,181.55886840820312,183.3800048828125,163224100,5000000000000.0
2024-05-06,AAPL,179.90545654296875,181.7100067138672,78569700,5000000000000.0
2024-05-07,AAPL,180.58856201171875,182.39999389648438,77305800,5000000000000.0
2024-05-08,AAPL,180.92523193359375,182.74000549316406,45057100,5000000000000.0
2024-05-09,AAPL,182.73704528808594,184.57000732421875,48983000,5000000000000.0
2024-05-10,AAPL,181.4779815673828,183.0500030517578,50759500,5000000000000.0
2024-05-13,AAPL,184.68023681640625,186.27999877929688,72044800,5000000000000.0
2024-05-14,AAPL,185.82029724121094,187.42999267578125,52393600,5000000000000.0
2024-05-15,AAPL,188.09066772460938,189.72000122070312,70400000,5000000000000.0
2024-05-16,AAPL,188.20962524414062,189.83999633789062,52845200,5000000000000.0
2024-05-17,AAPL,188.2393798828125,189.8699951171875,41282900,5000000000000.0
2024-05-20,AAPL,189.3993377685547,191.0399932861328,44361300,5000000000000.0
2024-05-21,AAPL,190.69808959960938,192.35000610351562,42309400,5000000000000.0
2024-05-22,AAPL,189.26052856445312,190.89999389648438,34648500,5000000000000.0
2024-05-23,AAPL,185.2750701904297,186.8800048828125,51005900,5000000000000.0
2024-05-24,AAPL,188.34844970703125,189.97999572753906,36327000,5000000000000.0
2024-05-28,AAPL,188.35836791992188,189.99000549316406,52280100,5000000000000.0
2024-05-29,AAPL,188.65577697753906,190.2899932861328,53068000,5000000000000.0
2024-05-30,AAPL,189.64720153808594,191.2899932861328,49889100,5000000000000.0
2024-05-31,AAPL,190.59893798828125,192.25,75158300,5000000000000.0
2024-06-03,AAPL,192.3636474609375,194.02999877929688,50080500,5000000000000.0
2024-06-04,AAPL,192.680908203125,194.35000610351562,47471400,5000000000000.0
2024-06-05,AAPL,194.18785095214844,195.8699951171875,54156800,5000000000000.0
2024-06-06,AAPL,192.80978393554688,194.47999572753906,41181800,5000000000000.0
2024-06-07,AAPL,195.1990966796875,196.88999938964844,53103900,5000000000000.0
2024-06-10,AAPL,191.4614715576172,193.1199951171875,97010200,5000000000000.0
2024-06-11,AAPL,205.3709716796875,207.14999389648438,172373300,5000000000000.0
2024-06-12,AAPL,211.2401580810547,213.07000732421875,198134300,5000000000000.0
2024-06-13,AAPL,212.40008544921875,214.24000549316406,97862700,5000000000000.0
2024-06-14,AAPL,210.66514587402344,212.49000549316406,70122700,5000000000000.0
2024-06-17,AAPL,214.80921936035156,216.6699981689453,93728300,5000000000000.0
2024-06-18,AAPL,212.44964599609375,214.2899932861328,79943300,5000000000000.0
2024-06-20,AAPL,207.87924194335938,209.67999267578125,86172500,5000000000000.0
2024-06-21,AAPL,205.70806884765625,207.49000549316406,241805100,5000000000000.0
2024-06-24,AAPL,206.35247802734375,208.13999938964844,80727000,5000000000000.0
2024-06-25,AAPL,207.27450561523438,209.07000732421875,55549700,5000000000000.0
2024-06-26,AAPL,211.41859436035156,213.25,66213200,5000000000000.0
2024-06-27,AAPL,212.26129150390625,214.10000610351562,49772700,5000000000000.0
2024-06-28,AAPL,208.8112030029297,210.6199951171875,82542700,5000000000000.0
2024-07-01,AAPL,214.88853454589844,216.75,60402900,5000000000000.0
2024-07-02,AAPL,218.3782958984375,220.27000427246094,58046200,5000000000000.0
2024-07-03,AAPL,219.64732360839844,221.5500030517578,37369800,5000000000000.0
2024-07-05,AAPL,224.39617919921875,226.33999633789062,60412400,5000000000000.0
2024-07-08,AAPL,225.86346435546875,227.82000732421875,59085900,5000000000000.0
2024-07-09,AAPL,226.71609497070312,228.67999267578125,48076100,5000000000000.0
2024-07-10,AAPL,230.97915649414062,232.97999572753906,62627700,5000000000000.0
2024-07-11,AAPL,225.61561584472656,227.57000732421875,64710600,5000000000000.0
2024-07-12,AAPL,228.5601043701172,230.5399932861328,53046500,5000000000000.0
2024-07-15,AAPL,232.386962890625,234.39999389648438,62631300,5000000000000.0
2024-07-16,AAPL,232.80337524414062,234.82000732421875,43234300,5000000000000.0
2024-07-17,AAPL,226.9143829345703,228.8800048828125,57345900,5000000000000.0
2024-07-18,AAPL,222.25474548339844,224.17999267578125,66034600,5000000000000.0
2024-07-19,AAPL,222.38360595703125,224.30999755859375,49151500,5000000000000.0
2024-07-22,AAPL,222.03662109375,223.9600067138672,48201800,5000000000000.0
2024-07-23,AAPL,223.0775909423828,225.00999450683594,39960300,5000000000000.0
2024-07-24,AAPL,216.66317749023438,218.5399932861328,61777600,5000000000000.0
2024-07-25,AAPL,215.62217712402344,217.49000549316406,51391200,5000000000000.0
2024-07-26,AAPL,216.08815002441406,217.9600067138672,41601300,5000000000000.0
2024-07-29,AAPL,216.36573791503906,218.24000549316406,36311800,5000000000000.0
2024-07-30,AAPL,216.9209442138672,218.8000030517578,41643800,5000000000000.0
2024-07-31,AAPL,220.1727752685547,222.0800018310547,50036300,5000000000000.0
2024-08-01,AAPL,216.48472595214844,218.36000061035156,62501000,5000000000000.0
2024-08-02,AAPL,217.97183227539062,219.86000061035156,105568600,5000000000000.0
2024-08-05,AAPL,207.47279357910156,209.27000427246094,119548600,5000000000000.0
2024-08-06,AAPL,205.45030212402344,207.22999572753906,69660500,5000000000000.0
2024-08-07,AAPL,208.01806640625,209.82000732421875,63516400,5000000000000.0
2024-08-08,AAPL,211.4780731201172,213.30999755859375,47161100,5000000000000.0
2024-08-09,AAPL,214.38291931152344,216.24000549316406,42201600,5000000000000.0
2024-08-12,AAPL,215.91146850585938,217.52999877929688,38028100,5000000000000.0
2024-08-13,AAPL,219.6236114501953,221.27000427246094,44155300,5000000000000.0
2024-08-14,AAPL,220.07029724121094,221.72000122070312,41960600,5000000000000.0
2024-08-15,AAPL,223.0479736328125,224.72000122070312,46414000,5000000000000.0
2024-08-16,AAPL,224.36810302734375,226.0500030517578,44340200,5000000000000.0
2024-08-19,AAPL,224.20924377441406,225.88999938964844,40687800,5000000000000.0
2024-08-20,AAPL,224.82464599609375,226.50999450683594,30299000,5000000000000.0
2024-08-21,AAPL,224.71546936035156,226.39999389648438,34765500,5000000000000.0
2024-08-22,AAPL,222.859375,224.52999877929688,43695300,5000000000000.0
2024-08-23,AAPL,225.1521759033203,226.83999633789062,38677300,5000000000000.0
2024-08-26,AAPL,225.48965454101562,227.17999267578125,30602200,5000000000000.0
2024-08-27,AAPL,226.33334350585938,228.02999877929688,35934600,5000000000000.0
2024-08-28,AAPL,224.80479431152344,226.49000549316406,38052200,5000000000000.0
2024-08-29,AAPL,228.0802459716797,229.7899932861328,51906300,5000000000000.0
2024-08-30,AAPL,227.29612731933594,229.0,52990800,5000000000000.0
2024-09-03,AAPL,221.11248779296875,222.77000427246094,50190600,5000000000000.0
2024-09-04,AAPL,219.20677185058594,220.85000610351562,43840200,5000000000000.0
2024-09-05,AAPL,220.72540283203125,222.3800048828125,36615400,5000000000000.0
2024-09-06,AAPL,219.177001953125,220.82000732421875,48423000,5000000000000.0
2024-09-09,AAPL,219.2663116455078,220.91000366210938,67180000,5000000000000.0
2024-09-10,AAPL,218.47225952148438,220.11000061035156,51591000,5000000000000.0
2024-09-11,AAPL,221.0032958984375,222.66000366210938,44587100,5000000000000.0
2024-09-12,AAPL,221.11248779296875,222.77000427246094,37455600,5000000000000.0
2024-09-13,AAPL,220.84446716308594,222.5,36766600,5000000000000.0
2024-09-16,AAPL,214.71046447753906,216.32000732421875,59357400,5000000000000.0
2024-09-17,AAPL,215.17698669433594,216.7899932861328,45519300,5000000000000.0
2024-09-18,AAPL,219.04795837402344,220.69000244140625,59894900,5000000000000.0
2024-09-19,AAPL,227.16708374023438,228.8699951171875,66781300,5000000000000.0
2024-09-20,AAPL,226.50205993652344,228.1999969482422,318679900,5000000000000.0
2024-09-23,AAPL,224.78494262695312,226.47000122070312,54146000,5000000000000.0
2024-09-24,AAPL,225.67825317382812,227.3699951171875,43556100,5000000000000.0
2024-09-25,AAPL,224.68568420410156,226.3699951171875,42308700,5000000000000.0
2024-09-26,AAPL,225.82713317871094,227.52000427246094,36636700,5000000000000.0
2024-09-27,AAPL,226.09512329101562,227.7899932861328,34026000,5000000000000.0
2024-09-30,AAPL,231.266357421875,233.0,54541900,5000000000000.0
2024-10-01,AAPL,224.52688598632812,226.2100067138672,63285000,5000000000000.0
2024-10-02,AAPL,225.09263610839844,226.77999877929688,32880600,5000000000000.0
2024-10-03,AAPL,223.99090576171875,225.6699981689453,34044200,5000000000000.0
2024-10-04,AAPL,225.1125030517578,226.8000030517578,37245100,5000000000000.0
2024-10-07,AAPL,220.04051208496094,221.69000244140625,39505400,5000000000000.0
2024-10-08,AAPL,224.09019470214844,225.77000427246094,31855700,5000000000000.0
2024-10-09,AAPL,227.83209228515625,229.5399932861328,33591100,5000000000000.0
2024-10-10,AAPL,227.3358154296875,229.0399932861328,28183500,5000000000000.0
2024-10-11,AAPL,225.85691833496094,227.5500030517578,31759200,5000000000000.0
2024-10-14,AAPL,229.5790252685547,231.3000030517578,39882100,5000000000000.0
2024-10-15,AAPL,232.11004638671875,233.85000610351562,64751400,5000000000000.0
2024-10-16,AAPL,230.05545043945312,231.77999877929688,34082200,5000000000000.0
2024-10-17,AAPL,230.4226837158203,232.14999389648438,32993800,5000000000000.0
2024-10-18,AAPL,233.25148010253906,235.0,46431500,5000000000000.0
2024-10-21,AAPL,234.72048950195312,236.47999572753906,36254500,5000000000000.0
2024-10-22,AAPL,234.10508728027344,235.86000061035156,38846600,5000000000000.0
2024-10-23,AAPL,229.0430450439453,230.75999450683594,52287000,5000000000000.0
2024-10-24,AAPL,228.8544464111328,230.57000732421875,31109500,5000000000000.0
2024-10-25,AAPL,229.6881866455078,231.41000366210938,38802300,5000000000000.0
2024-10-28,AAPL,231.6633758544922,233.39999389648438,36087100,5000000000000.0
2024-10-29,AAPL,231.93138122558594,233.6699981689453,35417200,5000000000000.0
2024-10-30,AAPL,228.38792419433594,230.10000610351562,47070900,5000000000000.0
2024-10-31,AAPL,224.2291259765625,225.91000366210938,64370100,5000000000000.0
2024-11-01,AAPL,221.25143432617188,222.91000366210938,65276700,5000000000000.0
2024-11-04,AAPL,220.35809326171875,222.00999450683594,44944500,5000000000000.0
2024-11-05,AAPL,221.78741455078125,223.4499969482422,28111300,5000000000000.0
2024-11-06,AAPL,221.06285095214844,222.72000122070312,54561100,5000000000000.0
2024-11-07,AAPL,225.7874298095703,227.47999572753906,42137700,5000000000000.0
2024-11-08,AAPL,225.51914978027344,226.9600067138672,38328800,5000000000000.0
2024-11-11,AAPL,222.80648803710938,224.22999572753906,42005600,5000000000000.0
2024-11-12,AAPL,222.80648803710938,224.22999572753906,40398300,5000000000000.0
2024-11-13,AAPL,223.69082641601562,225.1199951171875,48566200,5000000000000.0
2024-11-14,AAPL,226.77114868164062,228.22000122070312,44923900,5000000000000.0
2024-11-15,AAPL,223.57159423828125,225.0,47923700,5000000000000.0
2024-11-18,AAPL,226.57241821289062,228.02000427246094,44633700,5000000000000.0
2024-11-19,AAPL,226.83074951171875,228.27999877929688,36211800,5000000000000.0
2024-11-20,AAPL,227.54620361328125,229.0,35169600,5000000000000.0
2024-11-21,AAPL,227.0692596435547,228.52000427246094,42108300,5000000000000.0
2024-11-22,AAPL,228.41065979003906,229.8699951171875,38168300,5000000000000.0
2024-11-25,AAPL,231.3916015625,232.8699951171875,90152800,5000000000000.0
2024-11-26,AAPL,233.56771850585938,235.05999755859375,45986200,5000000000000.0
2024-11-27,AAPL,233.43853759765625,234.92999267578125,33498400,5000000000000.0
2024-11-29,AAPL,235.8233184814453,237.3300018310547,28481400,5000000000000.0
2024-12-02,AAPL,238.0689697265625,239.58999633789062,48137100,5000000000000.0
2024-12-03,AAPL,241.10952758789062,242.64999389648438,38861000,5000000000000.0
2024-12-04,AAPL,241.4672393798828,243.00999450683594,44383900,5000000000000.0
2024-12-05,AAPL,241.4970703125,243.0399932861328,40033900,5000000000000.0
2024-12-06,AAPL,241.29832458496094,242.83999633789062,36870600,5000000000000.0
2024-12-09,AAPL,245.18350219726562,246.75,44649200,5000000000000.0
2024-12-10,AAPL,246.19705200195312,247.77000427246094,36914800,5000000000000.0
2024-12-11,AAPL,244.92515563964844,246.49000549316406,45205800,5000000000000.0
2024-12-12,AAPL,246.3858184814453,247.9600067138672,32777500,5000000000000.0
2024-12-13,AAPL,246.5547637939453,248.1300048828125,33155300,5000000000000.0
2024-12-16,AAPL,249.44625854492188,251.0399932861328,51694800,5000000000000.0
2024-12-17,AAPL,251.8707733154297,253.47999572753906,51356400,5000000000000.0
2024-12-18,AAPL,246.47528076171875,248.0500030517578,56774100,5000000000000.0
2024-12-19,AAPL,248.2042236328125,249.7899932861328,60882300,5000000000000.0
2024-12-20,AAPL,252.8743896484375,254.49000549316406,147495300,5000000000000.0
2024-12-23,AAPL,253.6494140625,255.27000427246094,40858800,5000000000000.0
2024-12-24,AAPL,256.5608215332031,258.20001220703125,23234700,5000000000000.0
2024-12-26,AAPL,257.3755798339844,259.0199890136719,27237100,5000000000000.0
2024-12-27,AAPL,253.96737670898438,255.58999633789062,42355300,5000000000000.0
2024-12-30,AAPL,250.59889221191406,252.1999969482422,35557500,5000000000000.0
2024-12-31,AAPL,248.8302001953125,250.4199981689453,39480700,5000000000000.0
2025-01-02,AAPL,242.30191040039062,243.85000610351562,55740700,5000000000000.0
2025-01-03,AAPL,241.8150177001953,243.36000061035156,40244100,5000000000000.0
2025-01-06,AAPL,243.4446258544922,245.0,45045600,5000000000000.0
2025-01-07,AAPL,240.67234802246094,242.2100067138672,40856000,5000000000000.0
2025-01-08,AAPL,241.15921020507812,242.6999969482422,37628900,5000000000000.0
2025-01-10,AAPL,235.3463592529297,236.85000610351562,61710900,5000000000000.0
2025-01-13,AAPL,232.9119110107422,234.39999389648438,49630700,5000000000000.0
2025-01-14,AAPL,231.7990264892578,233.27999877929688,39435300,5000000000000.0
2025-01-15,AAPL,236.35989379882812,237.8699951171875,39832000,5000000000000.0
2025-01-16,AAPL,226.81089782714844,228.25999450683594,71759100,5000000000000.0
2025-01-17,AAPL,228.51998901367188,229.97999572753906,68488300,5000000000000.0
2025-01-21,AAPL,221.22657775878906,222.63999938964844,98070400,5000000000000.0
2025-01-22,AAPL,222.40902709960938,223.8300018310547,64126500,5000000000000.0
2025-01-23,AAPL,222.2401123046875,223.66000366210938,60234800,5000000000000.0
2025-01-24,AAPL,221.3656768798828,222.77999877929688,54697900,5000000000000.0
2025-01-27,AAPL,228.40074157714844,229.86000061035156,94863400,5000000000000.0
2025-01-28,AAPL,236.74742126464844,238.25999450683594,75707600,5000000000000.0
2025-01-29,AAPL,237.84043884277344,239.36000061035156,45486100,5000000000000.0
2025-01-30,AAPL,236.0816650390625,237.58999633789062,55658300,5000000000000.0
2025-01-31,AAPL,234.5017547607422,236.0,100959800,5000000000000.0
2025-02-03,AAPL,226.56248474121094,228.00999450683594,73063300,5000000000000.0
