date,ticker,adj_close,close,volume
2026-04-23,IVV,711.739990234375,711.739990234375,5708100
2026-04-24,IVV,717.280029296875,717.280029296875,4460400
2026-04-27,IVV,718.5,718.5,2977400
2026-04-28,IVV,714.9600219726562,714.9600219726562,3505700
2026-04-29,IVV,714.8900146484375,714.8900146484375,4270200
2026-04-30,IVV,722.0700073242188,722.0700073242188,7612600
2026-05-01,IVV,724.010009765625,724.010009765625,4448700
2026-05-04,IVV,721.3900146484375,721.3900146484375,3569600
2026-05-05,IVV,726.97998046875,726.97998046875,8410300
2026-05-06,IVV,737.4099731445312,737.4099731445312,11582300
2026-05-07,IVV,734.9600219726562,734.9600219726562,4094700
2026-05-08,IVV,740.969970703125,740.969970703125,3490100
2026-05-11,IVV,742.75,742.75,5321900
2026-05-12,IVV,741.6099853515625,741.6099853515625,4541000
2026-05-13,IVV,745.739990234375,745.739990234375,4149500
2026-05-14,IVV,751.5599975585938,751.5599975585938,5099500
2026-05-15,IVV,742.4500122070312,742.4500122070312,4880800
2026-05-18,IVV,741.9099731445312,741.9099731445312,4998800
2026-05-19,IVV,737.1900024414062,737.1900024414062,4362400
2026-05-20,IVV,744.7899780273438,744.7899780273438,3864200
2026-05-21,IVV,746.1799926757812,746.1799926757812,5419600
2026-05-22,IVV,749.1400146484375,749.1400146484375,2497800
2026-05-26,IVV,754.030029296875,754.030029296875,3354600
2026-05-27,IVV,754.1699829101562,754.1699829101562,5311400
2019-01-02,SPY,224.3825225830078,250.17999267578125,126925200
2019-01-03,SPY,219.0281219482422,244.2100067138672,144140700
2019-01-04,SPY,226.36465454101562,252.38999938964844,142628800
2019-01-07,SPY,228.14947509765625,254.3800048828125,103139100
2019-01-08,SPY,230.2930145263672,256.7699890136719,102512600
2019-01-09,SPY,231.36927795410156,257.9700012207031,95006600
2019-01-10,SPY,232.1854705810547,258.8800048828125,96823900
2019-01-11,SPY,232.27511596679688,258.9800109863281,73858100
2019-01-14,SPY,230.85804748535156,257.3999938964844,70908200
2019-01-15,SPY,233.50387573242188,260.3500061035156,85208300
2019-01-16,SPY,234.06884765625,260.9800109863281,77636700
2019-01-17,SPY,235.84466552734375,262.9599914550781,96118400
2019-01-18,SPY,238.98382568359375,266.4599914550781,127900300
2019-01-22,SPY,235.75494384765625,262.8599853515625,115531200
2019-01-23,SPY,236.2483367919922,263.4100036621094,86030300
2019-01-24,SPY,236.3738555908203,263.54998779296875,59204100
2019-01-25,SPY,238.37391662597656,265.7799987792969,96883400
2019-01-28,SPY,236.56224060058594,263.760009765625,85613700
2019-01-29,SPY,236.2483367919922,263.4100036621094,66136300
2019-01-30,SPY,239.98829650878906,267.5799865722656,92473700
2019-01-31,SPY,242.09593200683594,269.92999267578125,104012100
2019-02-01,SPY,242.2125244140625,270.05999755859375,85782500
2019-02-04,SPY,243.9166717529297,271.9599914550781,60744800
2019-02-05,SPY,244.93911743164062,273.1000061035156,79552800
2019-02-06,SPY,244.6162872314453,272.739990234375,58347800
2019-02-07,SPY,242.28440856933594,270.1400146484375,95482000
2019-02-08,SPY,242.58029174804688,270.4700012207031,75788900
2019-02-11,SPY,242.71485900878906,270.6199951171875,68021400
2019-02-12,SPY,245.83599853515625,274.1000061035156,72270200
2019-02-13,SPY,246.63426208496094,274.989990234375,65277200
2019-02-14,SPY,246.0872039794922,274.3800048828125,83234400
2019-02-15,SPY,248.76882934570312,277.3699951171875,97088700
2019-02-19,SPY,249.19931030273438,277.8500061035156,59120800
2019-02-20,SPY,249.7016143798828,278.4100036621094,76610800
2019-02-21,SPY,248.81365966796875,277.4200134277344,64214700
2019-02-22,SPY,250.3562774658203,279.1400146484375,78114600
2019-02-25,SPY,250.69703674316406,279.5199890136719,69030700
2019-02-26,SPY,250.5177764892578,279.32000732421875,56844100
2019-02-27,SPY,250.4100799560547,279.20001220703125,56921600
2019-02-28,SPY,249.94374084472656,278.67999267578125,69268300
2019-03-01,SPY,251.50428771972656,280.4200134277344,78880500
2019-03-04,SPY,250.5894775390625,279.3999938964844,106494600
2019-03-05,SPY,250.24856567382812,279.0199890136719,59114600
2019-03-06,SPY,248.73287963867188,277.3299865722656,75039800
2019-03-07,SPY,246.6521453857422,275.010009765625,94885100
2019-03-08,SPY,246.1588897705078,274.4599914550781,85795800
2019-03-11,SPY,249.72848510742188,278.44000244140625,65098900
2019-03-12,SPY,250.67019653320312,279.489990234375,79667500
2019-03-13,SPY,252.32940673828125,281.3399963378906,80639200
2019-03-14,SPY,252.1680145263672,281.1600036621094,67518400
2019-03-15,SPY,253.41392517089844,281.30999755859375,81309000
2019-03-18,SPY,254.33267211914062,282.3299865722656,62199800
2019-03-19,SPY,254.3957061767578,282.3999938964844,90268100
2019-03-20,SPY,253.63014221191406,281.54998779296875,84609200
2019-03-21,SPY,256.4947509765625,284.7300109863281,79550400
2019-03-22,SPY,251.55813598632812,279.25,122659300
2019-03-25,SPY,251.36898803710938,279.0400085449219,85575200
2019-03-26,SPY,253.24266052246094,281.1199951171875,68125900
2019-03-27,SPY,251.91851806640625,279.6499938964844,72224700
2019-03-28,SPY,252.873291015625,280.7099914550781,56238500
2019-03-29,SPY,254.4678497314453,282.4800109863281,82186800
2019-04-01,SPY,257.485595703125,285.8299865722656,77617900
2019-04-02,SPY,257.61181640625,285.9700012207031,40070400
2019-04-03,SPY,258.01715087890625,286.4200134277344,68243200
2019-04-04,SPY,258.7018127441406,287.17999267578125,48997500
2019-04-05,SPY,259.9539794921875,288.57000732421875,58621700
2019-04-08,SPY,260.1521301269531,288.7900085449219,53566300
2019-04-09,SPY,258.8188781738281,287.30999755859375,66142300
2019-04-10,SPY,259.70166015625,288.2900085449219,52601500
2019-04-11,SPY,259.6296691894531,288.2099914550781,55093100
2019-04-12,SPY,261.3861999511719,290.1600036621094,69727800
2019-04-15,SPY,261.21514892578125,289.9700012207031,49596700
2019-04-16,SPY,261.3861999511719,290.1600036621094,52153200
2019-04-17,SPY,260.7467346191406,289.45001220703125,58268300
2019-04-18,SPY,261.26019287109375,290.0199890136719,68708500
2019-04-22,SPY,261.4854736328125,290.2699890136719,40160100
2019-04-23,SPY,263.8365478515625,292.8800048828125,52246600
2019-04-24,SPY,263.25103759765625,292.2300109863281,50392900
2019-04-25,SPY,263.0888366699219,292.04998779296875,57770900
2019-04-26,SPY,264.3139953613281,293.4100036621094,50916400
2019-04-29,SPY,264.7283630371094,293.8699951171875,57197700
2019-04-30,SPY,264.8634948730469,294.0199890136719,81111700
2019-05-01,SPY,262.87255859375,291.80999755859375,71671900
2019-05-02,SPY,262.3051452636719,291.17999267578125,65030200
2019-05-03,SPY,264.87249755859375,294.0299987792969,56543700
2019-05-06,SPY,263.7825012207031,292.82000732421875,107198100
2019-05-07,SPY,259.3774108886719,287.92999267578125,144729900
2019-05-08,SPY,259.01708984375,287.5299987792969,91568300
2019-05-09,SPY,258.23333740234375,286.6600036621094,103471100
2019-05-10,SPY,259.5305480957031,288.1000061035156,112429300
2019-05-13,SPY,253.0084991455078,280.8599853515625,127290500
2019-05-14,SPY,255.296630859375,283.3999938964844,77003200
2019-05-15,SPY,256.7919921875,285.05999755859375,73956400
2019-05-16,SPY,259.1701965332031,287.70001220703125,76749600
2019-05-17,SPY,257.4946594238281,285.8399963378906,100353000
2019-05-20,SPY,255.79212951660156,283.95001220703125,62877600
2019-05-21,SPY,258.09820556640625,286.510009765625,46847100
2019-05-22,SPY,257.3054504394531,285.6300048828125,49482500
2019-05-23,SPY,254.16152954101562,282.1400146484375,98733800
2019-05-24,SPY,254.73805236816406,282.7799987792969,55268100
2019-05-28,SPY,252.36892700195312,280.1499938964844,70029400
2019-05-29,SPY,250.67527770996094,278.2699890136719,104972900
2019-05-30,SPY,251.3599395751953,279.0299987792969,62523800
2019-05-31,SPY,247.97280883789062,275.2699890136719,86862800
2019-06-03,SPY,247.34225463867188,274.57000732421875,96428000
2019-06-04,SPY,252.7112274169922,280.5299987792969,77231900
2019-06-05,SPY,254.90032958984375,282.9599914550781,71169700
2019-06-06,SPY,256.5576477050781,284.79998779296875,69430400
2019-06-07,SPY,259.1250915527344,287.6499938964844,74272200
2019-06-10,SPY,260.3143005371094,288.9700012207031,60799100
2019-06-11,SPY,260.25128173828125,288.8999938964844,58641300
2019-06-12,SPY,259.79180908203125,288.3900146484375,47096300
2019-06-13,SPY,260.86376953125,289.5799865722656,48945200
2019-06-14,SPY,260.5755310058594,289.260009765625,52324700
2019-06-17,SPY,260.674560546875,289.3699951171875,39205700
2019-06-18,SPY,263.40411376953125,292.3999938964844,85434800
2019-06-19,SPY,263.9986877441406,293.05999755859375,78674400
2019-06-20,SPY,266.52099609375,295.8599853515625,116570000
2019-06-21,SPY,266.13360595703125,294.0,83309500
2019-06-24,SPY,265.8077392578125,293.6400146484375,47582700
2019-06-25,SPY,263.2007141113281,290.760009765625,82028700
2019-06-26,SPY,262.9381408691406,290.4700012207031,51584900
2019-06-27,SPY,263.8705749511719,291.5,40355200
2019-06-28,SPY,265.2283020019531,293.0,59350900
2019-07-01,SPY,267.6361999511719,295.6600036621094,78705600
2019-07-02,SPY,268.33331298828125,296.42999267578125,61504500
2019-07-03,SPY,270.4786071777344,298.79998779296875,40898900
2019-07-05,SPY,270.17083740234375,298.4599914550781,51677300
2019-07-08,SPY,268.68634033203125,296.82000732421875,45841800
2019-07-09,SPY,269.0213317871094,297.19000244140625,41101300
2019-07-10,SPY,270.3065490722656,298.6099853515625,58448500
2019-07-11,SPY,270.94024658203125,299.30999755859375,50826100
2019-07-12,SPY,272.15325927734375,300.6499938964844,40326000
2019-07-15,SPY,272.2436828613281,300.75,33900000
2019-07-16,SPY,271.36572265625,299.7799987792969,36650100
2019-07-17,SPY,269.5190734863281,297.739990234375,36036300
2019-07-18,SPY,270.50579833984375,298.8299865722656,51392600
2019-07-19,SPY,269.0031433105469,297.1700134277344,58678600
2019-07-22,SPY,269.66387939453125,297.8999938964844,43638100
2019-07-23,SPY,271.592041015625,300.0299987792969,44564500
2019-07-24,SPY,272.8684387207031,301.44000244140625,47213200
2019-07-25,SPY,271.5649108886719,300.0,55394100
2019-07-26,SPY,273.3844299316406,302.010009765625,45084100
2019-07-29,SPY,272.88653564453125,301.4599914550781,38126500
2019-07-30,SPY,272.2167053222656,300.7200012207031,45849000
2019-07-31,SPY,269.2384948730469,297.42999267578125,104245200
2019-08-01,SPY,266.89404296875,294.8399963378906,142646600
2019-08-02,SPY,264.8843994140625,292.6199951171875,116749700
2019-08-05,SPY,256.91851806640625,283.82000732421875,178745400
2019-08-06,SPY,260.5212097167969,287.79998779296875,120711700
2019-08-07,SPY,260.6750793457031,287.9700012207031,140572300
2019-08-08,SPY,265.7896423339844,293.6199951171875,87713900
2019-08-09,SPY,263.9791564941406,291.6199951171875,93730000
2019-08-12,SPY,260.765625,288.07000732421875,65527600
2019-08-13,SPY,264.821044921875,292.54998779296875,94299800
2019-08-14,SPY,256.9908752441406,283.8999938964844,135622100
2019-08-15,SPY,257.6697998046875,284.6499938964844,99556600
2019-08-16,SPY,261.47174072265625,288.8500061035156,83018300
2019-08-19,SPY,264.62188720703125,292.3299865722656,53571800
2019-08-20,SPY,262.59423828125,290.0899963378906,51596400
2019-08-21,SPY,264.73046875,292.45001220703125,49524700
2019-08-22,SPY,264.6489562988281,292.3599853515625,51666400
2019-08-23,SPY,257.8508605957031,284.8500061035156,149161500
2019-08-26,SPY,260.7023620605469,288.0,72423800
2019-08-27,SPY,259.6794128417969,286.8699951171875,66668900
2019-08-28,SPY,261.50799560546875,288.8900146484375,59696700
2019-08-29,SPY,264.8481750488281,292.5799865722656,57899400
2019-08-30,SPY,264.73046875,292.45001220703125,62901200
2019-09-03,SPY,263.1824951171875,290.739990234375,69101400
2019-09-04,SPY,266.1697692871094,294.0400085449219,46887300
2019-09-05,SPY,269.59149169921875,297.82000732421875,83258100
2019-09-06,SPY,269.79974365234375,298.04998779296875,49584300
2019-09-09,SPY,269.9355163574219,298.20001220703125,51260300
2019-09-10,SPY,269.8721618652344,298.1300048828125,57947100
2019-09-11,SPY,271.79119873046875,300.25,68821100
2019-09-12,SPY,272.73260498046875,301.2900085449219,72908700
2019-09-13,SPY,272.5514831542969,301.0899963378906,62104800
2019-09-16,SPY,271.7097473144531,300.1600036621094,58191200
2019-09-17,SPY,272.3976745605469,300.9200134277344,41475500
2019-09-18,SPY,272.56060791015625,301.1000061035156,73375800
2019-09-19,SPY,272.5425109863281,301.0799865722656,76560500
2019-09-20,SPY,271.2548522949219,298.2799987792969,89565000
2019-09-23,SPY,271.1912536621094,298.2099914550781,43476800
2019-09-24,SPY,269.0631408691406,295.8699951171875,94869400
2019-09-25,SPY,270.6546325683594,297.6199951171875,71854000
2019-09-26,SPY,270.0908203125,297.0,56179700
2019-09-27,SPY,268.6357421875,295.3999938964844,84746600
2019-09-30,SPY,269.8816223144531,296.7699890136719,51662400
2019-10-01,SPY,266.6714782714844,293.239990234375,88242400
2019-10-02,SPY,261.9608459472656,288.05999755859375,122539500
2019-10-03,SPY,264.10693359375,290.4200134277344,85278800
2019-10-04,SPY,267.680908203125,294.3500061035156,65091200
2019-10-07,SPY,266.5259704589844,293.0799865722656,59610500
2019-10-08,SPY,262.3880920410156,288.5299987792969,95708100
2019-10-09,SPY,264.87994384765625,291.2699890136719,62359400
2019-10-10,SPY,266.6714782714844,293.239990234375,55296300
2019-10-11,SPY,269.43603515625,296.2799987792969,98720400
2019-10-14,SPY,269.13592529296875,295.95001220703125,40394800
2019-10-15,SPY,271.8005065917969,298.8800048828125,46754500
2019-10-16,SPY,271.3638916015625,298.3999938964844,48928200
2019-10-17,SPY,272.164306640625,299.2799987792969,45736600
2019-10-18,SPY,270.9728698730469,297.9700012207031,64304000
2019-10-21,SPY,272.8098449707031,299.989990234375,39048600
2019-10-22,SPY,271.918701171875,299.010009765625,48594700
2019-10-23,SPY,272.7098388671875,299.8800048828125,34352200
2019-10-24,SPY,273.15545654296875,300.3699951171875,35453100
2019-10-25,SPY,274.2740173339844,301.6000061035156,45205400
2019-10-28,SPY,275.82000732421875,303.29998779296875,42147000
2019-10-29,SPY,275.7381591796875,303.2099914550781,44284900
2019-10-30,SPY,276.5838623046875,304.1400146484375,49643900
2019-10-31,SPY,275.84716796875,303.3299865722656,69053800
2019-11-01,SPY,278.4027404785156,306.1400146484375,71141500
2019-11-04,SPY,279.5212097167969,307.3699951171875,60606900
2019-11-05,SPY,279.2120056152344,307.0299987792969,42933200
2019-11-06,SPY,279.27569580078125,307.1000061035156,46487100
2019-11-07,SPY,280.2579040527344,308.17999267578125,54272300
2019-11-08,SPY,280.94903564453125,308.94000244140625,49032100
2019-11-11,SPY,280.4124450683594,308.3500061035156,35797300
2019-11-12,SPY,281.0035705566406,309.0,46484600
2019-11-13,SPY,281.094482421875,309.1000061035156,53917700
2019-11-14,SPY,281.50372314453125,309.54998779296875,51219900
2019-11-15,SPY,283.540771484375,311.7900085449219,62023600
2019-11-18,SPY,283.7499084472656,312.0199890136719,49228000
2019-11-19,SPY,283.6680908203125,311.92999267578125,67804700
2019-11-20,SPY,282.6131896972656,310.7699890136719,79406200
2019-11-21,SPY,282.158447265625,310.2699890136719,54664700
2019-11-22,SPY,282.7859802246094,310.9599914550781,44850200
2019-11-25,SPY,284.9775695800781,313.3699951171875,48647200
2019-11-26,SPY,285.623291015625,314.0799865722656,37569000
2019-11-27,SPY,286.8963928222656,315.4800109863281,44444600
2019-11-29,SPY,285.8324890136719,314.30999755859375,36592700
2019-12-02,SPY,283.40435791015625,311.6400146484375,75767800
2019-12-03,SPY,281.50372314453125,309.54998779296875,73941700
2019-12-04,SPY,283.24066162109375,311.4599914550781,49080000
2019-12-05,SPY,283.7499084472656,312.0199890136719,40709000
2019-12-06,SPY,286.3416442871094,314.8699951171875,48927000
2019-12-09,SPY,285.44140625,313.8800048828125,34838500
2019-12-10,SPY,285.1231689453125,313.5299987792969,52649800
2019-12-11,SPY,285.9324951171875,314.4200134277344,53429100
2019-12-12,SPY,288.39697265625,317.1300048828125,96389600
2019-12-13,SPY,288.5697937011719,317.32000732421875,81503900
2019-12-16,SPY,290.5521545410156,319.5,82749700
2019-12-17,SPY,290.6158447265625,319.57000732421875,61097700
2019-12-18,SPY,290.634033203125,319.5899963378906,48133000
2019-12-19,SPY,291.82525634765625,320.8999938964844,85310500
2019-12-20,SPY,293.10479736328125,320.7300109863281,147142100
2019-12-23,SPY,293.5525817871094,321.2200012207031,52990000
2019-12-24,SPY,293.5617370605469,321.2300109863281,20270000
2019-12-26,SPY,295.1243591308594,322.94000244140625,30911200
2019-12-27,SPY,295.05126953125,322.8599853515625,42528800
2019-12-30,SPY,293.4246520996094,321.0799865722656,49729100
2019-12-31,SPY,294.137451171875,321.8599853515625,57077300
2020-01-02,SPY,296.88812255859375,324.8699951171875,59151200
2020-01-03,SPY,294.6399841308594,322.4100036621094,77709700
2020-01-06,SPY,295.7641906738281,323.6400146484375,55653900
2020-01-07,SPY,294.9325256347656,322.7300109863281,40496400
2020-01-08,SPY,296.50439453125,324.45001220703125,68296000
2020-01-09,SPY,298.5148620605469,326.6499938964844,48473300
2020-01-10,SPY,297.6558532714844,325.7099914550781,53029300
2020-01-13,SPY,299.7029113769531,327.95001220703125,47086800
2020-01-14,SPY,299.24609375,327.45001220703125,62832800
2020-01-15,SPY,299.92230224609375,328.19000244140625,72056600
2020-01-16,SPY,302.4171447753906,330.9200134277344,54050300
2020-01-17,SPY,303.35845947265625,331.95001220703125,95846000
2020-01-21,SPY,302.7643127441406,331.29998779296875,77742400
2020-01-22,SPY,302.80084228515625,331.3399963378906,48914900
2020-01-23,SPY,303.1481628417969,331.7200012207031,51963000
2020-01-24,SPY,300.45220947265625,328.7699890136719,87578400
2020-01-27,SPY,295.6361083984375,323.5,84062500
2020-01-28,SPY,298.7341613769531,326.8900146484375,63834000
2020-01-29,SPY,298.4873962402344,326.6199951171875,53888900
2020-01-30,SPY,299.4561462402344,327.67999267578125,75491800
2020-01-31,SPY,294.0187072753906,321.7300109863281,113845600
2020-02-03,SPY,296.2027893066406,324.1199951171875,69083000
2020-02-04,SPY,300.71722412109375,329.05999755859375,62573200
2020-02-05,SPY,304.19000244140625,332.8599853515625,65951100
2020-02-06,SPY,305.2135314941406,333.9800109863281,50359700
2020-02-07,SPY,303.58685302734375,332.20001220703125,64139400
2020-02-10,SPY,305.8531494140625,334.67999267578125,42070000
2020-02-11,SPY,306.3832702636719,335.260009765625,54864500
2020-02-12,SPY,308.3572692871094,337.4200134277344,43992700
2020-02-13,SPY,308.0281982421875,337.05999755859375,54501900
2020-02-14,SPY,308.52166748046875,337.6000061035156,64582200
2020-02-18,SPY,307.72662353515625,336.7300109863281,57226200
2020-02-19,SPY,309.19793701171875,338.3399963378906,48814700
2020-02-20,SPY,307.927734375,336.95001220703125,74163400
2020-02-21,SPY,304.756591796875,333.4800109863281,113788200
2020-02-24,SPY,294.6491394042969,322.4200134277344,161088400
2020-02-25,SPY,285.720703125,312.6499938964844,218913200
2020-02-26,SPY,284.66986083984375,311.5,194773800
2020-02-27,SPY,271.884765625,297.510009765625,284353500
2020-02-28,SPY,270.7424011230469,296.260009765625,384975800
2020-03-02,SPY,282.4674377441406,309.0899963378906,238703600
2020-03-03,SPY,274.37957763671875,300.239990234375,300139100
2020-03-04,SPY,285.91259765625,312.8599853515625,176613400
2020-03-05,SPY,276.40838623046875,302.4599914550781,186366800
2020-03-06,SPY,271.8390808105469,297.4599914550781,228667200
2020-03-09,SPY,250.6099090576172,274.2300109863281,309417300
2020-03-10,SPY,263.5776672363281,288.4200134277344,276444100
2020-03-11,SPY,250.72862243652344,274.3599853515625,255316300
2020-03-12,SPY,226.7397003173828,248.11000061035156,392220700
2020-03-13,SPY,246.12283325195312,269.32000732421875,329566100
2020-03-16,SPY,219.19114685058594,239.85000610351562,297240000
2020-03-17,SPY,231.02574157714844,252.8000030517578,262070500
2020-03-18,SPY,219.32821655273438,240.0,327597100
2020-03-19,SPY,219.79432678222656,240.50999450683594,289322000
2020-03-20,SPY,210.32244873046875,228.8000030517578,347158800
2020-03-23,SPY,204.9448699951172,222.9499969482422,326025200
2020-03-24,SPY,223.5135498046875,243.14999389648438,235494500
2020-03-25,SPY,226.85960388183594,246.7899932861328,299430300
2020-03-26,SPY,240.10589599609375,261.20001220703125,257632800
2020-03-27,SPY,232.95413208007812,253.4199981689453,224341200
2020-03-30,SPY,240.51953125,261.6499938964844,171369500
2020-03-31,SPY,236.93446350097656,257.75,194881100
2020-04-01,SPY,226.27127075195312,246.14999389648438,189554600
2020-04-02,SPY,231.49258422851562,251.8300018310547,177660400
2020-04-03,SPY,228.1465606689453,248.19000244140625,135561200
2020-04-06,SPY,243.4702911376953,264.8599853515625,188061200
2020-04-07,SPY,243.718505859375,265.1300048828125,201427200
2020-04-08,SPY,251.89968872070312,274.0299987792969,153774500
2020-04-09,SPY,255.73300170898438,278.20001220703125,189999200
2020-04-13,SPY,253.39817810058594,275.6600036621094,114839100
2020-04-14,SPY,260.8714294433594,283.7900085449219,134143400
2020-04-15,SPY,255.32847595214844,277.760009765625,121775000
2020-04-16,SPY,256.560302734375,279.1000061035156,131798300
2020-04-17,SPY,263.4913330078125,286.6400146484375,146684800
2020-04-20,SPY,258.8492126464844,281.5899963378906,100109300
2020-04-21,SPY,250.98965454101562,273.0400085449219,126385700
2020-04-22,SPY,256.560302734375,279.1000061035156,92951600
2020-04-23,SPY,256.5418701171875,279.0799865722656,104709700
2020-04-24,SPY,260.11773681640625,282.9700012207031,85063200
2020-04-27,SPY,263.8682861328125,287.04998779296875,77896600
2020-04-28,SPY,262.6549072265625,285.7300109863281,105270000
2020-04-29,SPY,269.53076171875,293.2099914550781,118745600
2020-04-30,SPY,267.0212097167969,290.4800109863281,122901700
2020-05-01,SPY,259.9523620605469,282.7900085449219,125180000
2020-05-04,SPY,260.6693115234375,283.57000732421875,80873200
2020-05-05,SPY,263.0776672363281,286.19000244140625,79569900
2020-05-06,SPY,261.2944030761719,284.25,73632600
2020-05-07,SPY,264.44732666015625,287.67999267578125,75250400
2020-05-08,SPY,268.82305908203125,292.44000244140625,76452400
2020-05-11,SPY,268.87811279296875,292.5,79514200
2020-05-12,SPY,263.5189514160156,286.6700134277344,95870800
2020-05-13,SPY,258.8583984375,281.6000061035156,144721100
2020-05-14,SPY,261.956298828125,284.9700012207031,121977900
2020-05-15,SPY,263.1604309082031,286.2799987792969,111146300
2020-05-18,SPY,271.1762390136719,295.0,119703800
2020-05-19,SPY,268.39093017578125,291.9700012207031,95189300
2020-05-20,SPY,272.9503173828125,296.92999267578125,85861700
2020-05-21,SPY,271.06597900390625,294.8800048828125,78293900
2020-05-22,SPY,271.5806884765625,295.44000244140625,63958200
2020-05-26,SPY,274.9266662597656,299.0799865722656,88951400
2020-05-27,SPY,279.01739501953125,303.5299987792969,104817400
2020-05-28,SPY,278.5025939941406,302.9700012207031,90405200
2020-05-29,SPY,279.7435607910156,304.32000732421875,119090800
2020-06-01,SPY,280.8741760253906,305.54998779296875,55758300
2020-06-02,SPY,283.199951171875,308.0799865722656,74267200
2020-06-03,SPY,286.96881103515625,312.17999267578125,92567600
2020-06-04,SPY,286.2150573730469,311.3599853515625,75794400
2020-06-05,SPY,293.55047607421875,319.3399963378906,150524700
2020-06-08,SPY,297.098876953125,323.20001220703125,73641200
2020-06-09,SPY,294.88348388671875,320.7900085449219,77479200
2020-06-10,SPY,293.238037109375,319.0,95000800
2020-06-11,SPY,276.3330993652344,300.6099853515625,209243600
2020-06-12,SPY,279.6423645019531,304.2099914550781,194678900
2020-06-15,SPY,282.2530517578125,307.04998779296875,135782700
2020-06-16,SPY,287.68572998046875,312.9599914550781,137627500
2020-06-17,SPY,286.4908142089844,311.6600036621094,83398900
2020-06-18,SPY,286.60107421875,311.7799987792969,80828700
2020-06-19,SPY,284.96319580078125,308.6400146484375,135549600
2020-06-22,SPY,286.7913818359375,310.6199951171875,74649400
2020-06-23,SPY,288.1115417480469,312.04998779296875,68471200
2020-06-24,SPY,280.76226806640625,304.0899963378906,132813500
2020-06-25,SPY,283.7721862792969,307.3500061035156,89468000
2020-06-26,SPY,277.0321960449219,300.04998779296875,127961000
2020-06-29,SPY,281.1037902832031,304.4599914550781,79773300
2020-06-30,SPY,284.7046203613281,308.3599853515625,113394800
2020-07-01,SPY,286.6989440917969,310.5199890136719,72396500
2020-07-02,SPY,288.27783203125,312.2300109863281,69344200
2020-07-06,SPY,292.7280578613281,317.04998779296875,61713800
2020-07-07,SPY,289.70892333984375,313.7799987792969,82910000
2020-07-08,SPY,291.9247741699219,316.17999267578125,54638600
2020-07-09,SPY,290.2628479003906,314.3800048828125,83354200
2020-07-10,SPY,293.2265625,317.5899963378906,57550400
2020-07-13,SPY,290.6875305175781,314.8399963378906,102997500
2020-07-14,SPY,294.45458984375,318.9200134277344,93657000
2020-07-15,SPY,297.1598815917969,321.8500061035156,87196500
2020-07-16,SPY,296.18115234375,320.7900085449219,54622500
2020-07-17,SPY,297.0397644042969,321.7200012207031,62774900
2020-07-20,SPY,299.4403076171875,324.32000732421875,56308800
2020-07-21,SPY,300.077392578125,325.010009765625,57292200
2020-07-22,SPY,301.78546142578125,326.8599853515625,57792900
2020-07-23,SPY,298.1846618652344,322.9599914550781,75738000
2020-07-24,SPY,296.26416015625,320.8800048828125,73766600
2020-07-27,SPY,298.4246520996094,323.2200012207031,48293000
2020-07-28,SPY,296.531982421875,321.1700134277344,57495000
2020-07-29,SPY,300.178955078125,325.1199951171875,48454200
2020-07-30,SPY,299.10791015625,323.9599914550781,61861700
2020-07-31,SPY,301.4715270996094,326.5199890136719,84986800
2020-08-03,SPY,303.5673828125,328.7900085449219,53077900
2020-08-04,SPY,304.7400207519531,330.05999755859375,41917900
2020-08-05,SPY,306.6327209472656,332.1099853515625,42697700
2020-08-06,SPY,308.68243408203125,334.3299865722656,43679400
2020-08-07,SPY,308.9039306640625,334.57000732421875,57308300
2020-08-10,SPY,309.82733154296875,335.57000732421875,44282100
2020-08-11,SPY,307.269775390625,332.79998779296875,69601100
2020-08-12,SPY,311.5538635253906,337.44000244140625,53774400
2020-08-13,SPY,310.9905700683594,336.8299865722656,41816100
2020-08-14,SPY,310.99981689453125,336.8399963378906,47260400
2020-08-17,SPY,311.98779296875,337.9100036621094,35481000
2020-08-18,SPY,312.6618347167969,338.6400146484375,38733900
2020-08-19,SPY,311.3600158691406,337.2300109863281,68054200
2020-08-20,SPY,312.32940673828125,338.2799987792969,42207800
2020-08-21,SPY,313.4372863769531,339.4800109863281,55106600
2020-08-24,SPY,316.6134338378906,342.9200134277344,48588700
2020-08-25,SPY,317.721435546875,344.1199951171875,38463400
2020-08-26,SPY,320.9067077636719,347.57000732421875,50790200
2020-08-27,SPY,321.6084289550781,348.3299865722656,58034100
2020-08-28,SPY,323.68585205078125,350.5799865722656,48588900
2020-08-31,SPY,322.5132751464844,349.30999755859375,66099200
2020-09-01,SPY,325.55084228515625,352.6000061035156,54908700
2020-09-02,SPY,330.2596740722656,357.70001220703125,69540000
2020-09-03,SPY,318.89398193359375,345.3900146484375,148011100
2020-09-04,SPY,316.29034423828125,342.57000732421875,139156300
2020-09-08,SPY,307.64837646484375,333.2099914550781,114465300
2020-09-09,SPY,313.7236022949219,339.7900085449219,91462300
2020-09-10,SPY,308.2761535644531,333.8900146484375,90569500
2020-09-11,SPY,308.4331359863281,334.05999755859375,84680200
2020-09-14,SPY,312.4955749511719,338.4599914550781,65605700
2020-09-15,SPY,314.07440185546875,340.1700134277344,52920900
2020-09-16,SPY,312.8279113769531,338.82000732421875,82096000
2020-09-17,SPY,310.07666015625,335.8399963378906,91523300
2020-09-18,SPY,306.5068054199219,330.6499938964844,105877900
