date,aggregate_flow_pressure_proxy,aggregate_flow_pressure_z
2021-03-26,2014642.9897502693,1.1829467931665492
2021-03-29,-79832.69712692697,-0.11830352337622672
2021-03-30,-221841.2053535734,-0.2424803578169971
2021-03-31,540520.4257970337,0.24341122402619747
2021-04-01,1265945.3617669842,0.7512755670493253
2021-04-05,1520549.0599847892,1.2337864310042677
2021-04-06,-39327.365234390025,-0.43276452972889806
2021-04-07,69008.61924814394,-0.2397786469614103
2021-04-08,334194.4960585291,0.0902916036116112
2021-04-09,506813.1598017186,0.32349605048705515
2021-04-12,24221.951518133137,-0.2390562412034266
2021-04-13,212463.98251013225,-0.0012934262272121415
2021-04-14,-244115.96193411885,-0.5301694383818119
2021-04-15,791026.294170077,0.6538875502331092
2021-04-16,306057.5143320865,-0.04526275198168975
2021-04-19,-452794.8445046646,-1.0924168115720452
2021-04-20,-721888.3787526417,-1.3134021409848966
2021-04-21,740226.995631196,0.5726205228212046
2021-04-22,-1017897.0554146173,-1.8005457812234218
2021-04-23,934918.2707493622,0.817577843381503
2021-04-26,137664.43766168584,-0.14641944145651567
2021-04-27,-14351.611959226693,-0.39282690401747317
2021-04-28,-19044.36166978683,-0.4203936631716555
2021-04-29,570431.2562343288,0.5196953186815227
2021-04-30,-652104.6224460182,-1.3184214692707126
2021-05-03,173191.7669156149,0.17701480009029685
2021-05-04,-739074.492634303,-1.4370170576940986
2021-05-05,19857.299448957117,-0.04503301818637813
2021-05-06,696794.501816496,1.1266727991864474
2021-05-07,584812.6518775164,0.9151089075019635
2021-05-10,-966120.9534445545,-1.607092175990734
2021-05-11,-1245355.5671217332,-1.7721805129959953
2021-05-12,-3321226.6719522537,-3.1352555747742903
2021-05-13,1500740.2046984108,1.6081672765294848
2021-05-14,1470292.5602876712,1.4412469893511728
2021-05-17,-190611.54773964008,-0.07984853176959604
2021-05-18,-595934.0020494562,-0.4561322347013793
2021-05-19,-325399.610345569,-0.16284980995509726
2021-05-20,967949.9706084275,0.9389301305902098
2021-05-21,-69813.3493784933,0.02930069258733435
2021-05-24,610119.8619946173,0.6420529819836938
2021-05-25,-155330.42684233893,-0.06635467501952902
2021-05-26,107563.37981859437,0.1731642144266214
2021-05-27,37871.40367892307,0.13427209862800676
2021-05-28,121945.33461238277,0.17819935397298145
2021-06-01,-52521.13795285043,0.023419791504384252
2021-06-02,91831.94380229755,0.12239105380535123
2021-06-03,-253825.88221580064,-0.19618968020249605
2021-06-04,578864.7420141837,0.6106722935835941
2021-06-07,-53485.73291320005,0.032740681892254056
2021-06-08,16394.670099649746,0.05404552140360618
2021-06-09,-90363.12544299246,-0.11401718240085337
2021-06-10,277114.3996609384,0.13805695702849194
2021-06-11,91161.99831607366,-0.08090025677754706
2021-06-14,110585.40218176485,0.14168477099790186
2021-06-15,-116459.25282203378,-0.5240737130835158
2021-06-16,-515426.04048617504,-1.7269802960462766
2021-06-17,-35859.18249173006,-0.3651984481423931
2021-06-18,-1824402.1052717206,-3.635635617777214
2021-06-21,1215353.4729083583,2.1433479068555528
2021-06-22,359256.33517753286,0.6591446033323102
2021-06-23,-64880.80160763364,-0.11783572119019493
2021-06-24,331771.21715437935,0.5770285996747071
2021-06-25,242907.65295956703,0.3968772759475114
2021-06-28,124212.3862322531,0.18390522623971411
2021-06-29,22289.67713973928,-0.005491852639844541
2021-06-30,64279.168337629715,0.07229684993233554
2021-07-01,356629.779418831,0.5412718806602165
2021-07-02,520788.68213900545,0.8446922292684246
2021-07-06,-154981.41553524422,-0.36180162699461577
2021-07-07,264478.54265071766,0.36772837973669936
2021-07-08,-931197.8107791783,-1.5778743176635766
2021-07-09,941837.1443619785,1.4075907864787747
2021-07-12,227314.04670061942,0.2684551817466991
2021-07-13,-236809.07452783457,-0.4332390956142395
2021-07-14,101666.3838961878,0.08038983156712345
2021-07-15,-227829.53718882852,-0.4670223289281689
2021-07-16,-685743.6499175814,-1.1070806785587923
2021-07-19,-2622515.8588362313,-3.3520544900312954
2021-07-20,1699578.4571762255,2.0369243001402855
2021-07-21,609158.1456863767,0.6958561218693844
2021-07-22,116160.16948277336,0.09354183367764549
2021-07-23,757651.9007574082,0.8246027977673428
2021-07-26,127447.49948902953,0.0871746171821061
2021-07-27,-365129.98982783995,-0.4636239833080929
2021-07-28,-20881.374513439205,-0.05639460502592784
2021-07-29,235721.36441284578,0.23480963738096353
2021-07-30,-390980.5039856015,-0.4560510891077772
2021-08-02,-147214.97615803414,-0.1326540805372809
2021-08-03,554355.3103639637,0.6482574661378688
2021-08-04,-278414.9307191103,-0.29450572486160986
2021-08-05,300458.21554521867,0.32015450338278656
2021-08-06,89322.95132612203,0.12111358258956907
2021-08-09,-37912.89549821939,-0.02101378391230885
2021-08-10,61955.57620196424,0.08526419776695367
2021-08-11,131754.0477378987,0.17070340922455218
2021-08-12,142035.80857422148,0.16066008355051256
2021-08-13,85164.75848287542,0.041981773394222696
2021-08-16,191510.37788119013,-0.0034142764602833825
2021-08-17,-717813.1029827412,-2.2611339440843152
2021-08-18,-1117779.515128851,-2.648948616838849
2021-08-19,155592.59256411323,0.40191425493868044
2021-08-20,659768.7119374048,1.6574397602980455
2021-08-23,578929.3299669087,1.3374484187163338
2021-08-24,81161.02834816754,0.12697808870322097
2021-08-25,106137.02254675403,0.17125344333972475
2021-08-26,-412657.649029626,-0.9667197626801002
2021-08-27,800853.1618929813,1.631165293001191
2021-08-30,248450.02094133815,0.36981679447110105
2021-08-31,-107584.60167212361,-0.35370265877571994
2021-09-01,37230.96693638881,-0.06138595418526825
2021-09-02,158380.03424745958,0.236209324328751
2021-09-03,-14890.52815009271,-0.15422328056945225
2021-09-07,-219754.5052881684,-0.6034462338653631
2021-09-08,-84831.83259493868,-0.2754396221127307
2021-09-09,-294114.68549351196,-0.6985732131604012
2021-09-10,-790332.9093730783,-1.5964280789656613
2021-09-13,239893.7481538836,0.5546265926171781
2021-09-14,-479518.7102957972,-0.8673078667751892
2021-09-15,757553.571854702,1.5093646722011347
2021-09-16,-135633.80033229588,-0.48044755192862415
2021-09-17,-1276662.4439253202,-2.4804640503551343
2021-09-20,-3257180.1899337275,-3.5172666089008597
2021-09-21,-97679.65015122603,0.16413684841381726
2021-09-22,1147197.1776420814,1.4755505920610166
2021-09-23,1074629.2308516642,1.2825093920308055
2021-09-24,118300.92697605645,0.24089145090031133
2021-09-27,-201829.6327109564,-0.046738220490201814
2021-09-28,-3050966.850172624,-2.443330977751745
2021-09-29,156255.0780332477,0.4167833026431304
2021-09-30,-1988031.224839975,-1.3386620598289938
2021-10-01,1789141.1911808767,1.6668203582074703
2021-10-04,-1944302.1566566194,-1.1506526819925045
2021-10-05,1080175.4115475665,1.059687723029057
2021-10-06,533648.7245065143,0.6290749746531211
2021-10-07,727909.616851806,0.7225661041611784
2021-10-08,-152172.2475207543,0.06892836684354148
2021-10-11,-537233.1645390406,-0.18064400523166083
2021-10-12,-202273.35792661677,0.05101416264443448
2021-10-13,316845.86344600964,0.44602253610547
2021-10-14,1351226.245837252,1.1067291662310008
2021-10-15,576567.2109176373,0.5003342977453596
2021-10-18,213583.747916688,0.1399301879898074
2021-10-19,425696.36427848076,0.2941830645198077
2021-10-20,228755.49434034227,0.1723940882643553
2021-10-21,134499.88780667345,0.13519936576261768
2021-10-22,-73293.75017588038,-0.03691873110107791
2021-10-25,279641.46894159657,0.24845574783946545
2021-10-26,55261.49758844221,-0.10335861243747899
2021-10-27,-367856.84610894124,-0.5385259648183167
2021-10-28,578102.6470573791,0.4269998059970053
2021-10-29,163196.08767933008,-0.009177601087496476
2021-11-01,117371.78218695591,-0.3379882233570772
2021-11-02,234726.39818840552,0.010812204058423836
2021-11-03,386182.4721342372,0.39518792596428115
2021-11-04,296519.0451068835,0.24022776590808306
2021-11-05,277613.127027113,0.1414209099740668
2021-11-08,55970.67931164107,-0.5656747215814264
2021-11-09,-205734.01601704324,-1.3178580048493462
2021-11-10,-676136.9120154383,-2.174411008166433
2021-11-11,16638.209072406007,-0.39521361490303786
2021-11-12,468583.2847323237,1.1490823304415088
2021-11-15,18295.285920264025,-0.3476273574050972
2021-11-16,234294.96791486075,0.42888309443492606
2021-11-17,-148319.86635532673,-0.8256872125567076
2021-11-18,203434.28764140073,0.36846196873069464
2021-11-19,-126687.45000273183,-0.7469516065853236
2021-11-22,-249277.06222194163,-1.0521091085384267
2021-11-23,118933.03534025323,0.1635557683167577
2021-11-24,195904.63674304637,0.34580165365355203
2021-11-26,-2968780.424822347,-3.969093897849008
2021-11-29,1249377.034284452,1.6228862172057361
2021-11-30,-3386773.429778659,-2.9357955526222725
2021-12-01,-1728336.5972291827,-1.2634458438467695
2021-12-02,2337811.3712763875,1.999508979616966
2021-12-03,-1441939.6248618967,-0.8925808618706749
2021-12-06,1392310.5536678408,1.2105256450602033
2021-12-07,2302357.132657836,1.6631057106601626
2021-12-08,231762.2230796328,0.22601395746080397
2021-12-09,-512635.1889790071,-0.2906470984031351
2021-12-10,857598.7211585625,0.6155268429326197
2021-12-13,-961858.3655276559,-0.5698177208815031
2021-12-14,-811585.8448974432,-0.43791405789961535
2021-12-15,2102123.2963706483,1.3826204150471646
2021-12-16,-1208212.2482364336,-0.6844151620248424
2021-12-17,-1638361.0648159022,-0.8786896771346074
2021-12-20,-1407051.3563006115,-0.687585204274292
2021-12-21,1556773.826736407,1.0282879032539
2021-12-22,719656.3861579774,0.5133258235636748
2021-12-23,429178.49579026067,0.33554901838819456
2021-12-27,991927.09137912,0.5900835935939855
2021-12-28,-53729.62512976848,-0.02701786060226509
2021-12-29,80489.70775708676,-0.0603869005991062
2021-12-30,-182154.15377877437,-0.3300479432545842
2021-12-31,-199650.46954666168,-0.26450198863753727
2022-01-03,517547.3069972368,0.27339340082474295
2022-01-04,-36194.8082497046,-0.1607050304176959
2022-01-05,-2398185.394556972,-2.083009577801071
2022-01-06,-97893.97164406454,0.013349076606482404
2022-01-07,-404824.7940127185,-0.2703848287622429
2022-01-10,-189202.46506150995,-0.02752252991684006
2022-01-11,850228.9186348601,0.8493881243918935
2022-01-12,237435.34764630694,0.23740859503907336
2022-01-13,-1492615.7790780372,-1.3038603397449458
2022-01-14,47024.540031275385,0.18681152993547662
2022-01-18,-2427895.2687906935,-2.1599823349703673
2022-01-19,-1337359.8895943826,-1.1232569760842137
2022-01-20,-1611829.8925953095,-1.2792790756661376
2022-01-21,-4731641.781399537,-3.003397066595535
2022-01-24,1370403.6374443322,1.3474942778074324
2022-01-25,-2517206.99356831,-1.2390430414184506
2022-01-26,-561957.2991741635,0.13399386181724385
2022-01-27,-937566.5575542179,-0.09309472864394336
2022-01-28,4822625.098557039,2.8330578848934183
2022-01-31,3177572.763794102,1.7186341152175646
2022-02-01,981836.1955146858,0.6444010093508387
2022-02-02,1314917.4416960317,0.759723456405762
2022-02-03,-3234294.3848930285,-1.3346311896561576
2022-02-04,655010.4427264308,0.4375042569472855
2022-02-07,-319109.75834949466,-0.010968777194898367
2022-02-08,779243.6803309503,0.46749268853401726
2022-02-09,1612867.0903273814,0.8200421255341913
2022-02-10,-2871396.5471952055,-1.0920963305171936
2022-02-11,-3512447.539825631,-1.2747316680056069
2022-02-14,-478329.2623644669,0.005444308041795139
2022-02-15,1722824.0694555743,0.839316214176749
2022-02-16,116030.84740732647,0.1375098969168152
2022-02-17,-2611160.197883881,-0.971011410405137
2022-02-18,-1038174.7650420931,-0.4389118985521273
2022-02-22,-1645740.7321078891,-0.6476630506591932
2022-02-23,-2918712.5826653508,-1.2065927827866008
2022-02-24,4033000.8919892088,1.681124620894856
2022-02-25,3257473.080524828,1.2232733955206117
2022-02-28,-429517.9828876519,-0.1590443779748301
2022-03-01,-2531169.420670352,-0.9953876480794482
2022-03-02,2552970.03486764,1.2507282138935667
2022-03-03,-648456.0211373946,-0.12228172504262208
2022-03-04,-1091320.2636978633,-0.3850293433522796
2022-03-07,-4816887.875235173,-1.817198464590153
2022-03-08,-1464725.5797443679,-0.3666413469846445
2022-03-09,3625345.456926988,1.614768048877233
2022-03-10,-513436.85621054156,0.020056731610742125
2022-03-11,-1506739.465750047,-0.416000606673112
2022-03-14,-876190.5818706531,-0.2202588783761407
2022-03-15,2770697.662016037,1.2218577581651422
2022-03-16,3677884.212193563,1.482855926735078
2022-03-17,1516865.7263787198,0.6018184795145566
2022-03-18,1326178.1044298112,0.4616498013009937
2022-03-21,-29390.994494164588,-0.09743230951658734
2022-03-22,1028104.4726121903,0.27543836476127403
2022-03-23,-1177464.9167079371,-0.6785650639852868
2022-03-24,1104468.5379065364,0.36599568467562
2022-03-25,446246.1001247071,0.1407598480685876
2022-03-28,584683.076608082,0.18239580227395194
2022-03-29,1281488.994012288,0.44023781447379
2022-03-30,-585278.7882079867,-0.4150618828369231
2022-03-31,-2126109.15239713,-1.1244121364858186
2022-04-01,291831.0473548072,0.03180670506763147
2022-04-04,617216.7409882066,0.07248630945351363
2022-04-05,-1093068.0338310127,-1.0063063683634834
2022-04-06,-1231019.3667354458,-1.026266503573098
2022-04-07,461268.9546870209,0.09419597958344222
2022-04-08,-245885.9127836025,-0.45243478950976657
2022-04-11,-1723908.6138808294,-1.425397980947518
2022-04-12,-366694.7216378643,-0.413671376281596
2022-04-13,1014456.4618542161,0.8860008177509444
2022-04-14,-1348535.086875008,-1.1785521248928572
2022-04-18,23243.694280839827,0.17404618697986052
2022-04-19,1447621.1947032702,1.4169038205919833
2022-04-20,-59838.782952228896,0.07114032503630031
2022-04-21,-1474596.1048102214,-1.2460635957059598
2022-04-22,-4202691.244206372,-2.7930840473540197
2022-04-25,837627.5597289136,0.8982935159726063
2022-04-26,-3729822.495279955,-2.026779932451962
2022-04-27,398982.5679707729,0.7053769895485241
2022-04-28,3071344.323261783,2.0710838816291033
2022-04-29,-6276130.650692262,-2.6351807681098225
2022-05-02,1161026.3453128962,0.8344744871856298
2022-05-03,535494.2184104292,0.5465083965850108
2022-05-04,5017938.0684469715,2.149125206463284
2022-05-05,-7111632.3268278,-2.225420805439073
2022-05-06,-1046085.7640772678,-0.11787156363988904
2022-05-09,-5948860.108597018,-1.586079852245139
2022-05-10,362154.74506599,0.39760209931136437
2022-05-11,-2639663.300822224,-0.5198133441062034
2022-05-12,-139100.7100031604,0.29304611519941537
2022-05-13,2869786.6337672346,1.1436713048325013
2022-05-16,-378785.17100264423,0.14996889766964625
2022-05-17,1991060.0716357245,0.8661265186429088
2022-05-18,-5450401.970081684,-1.2706603621013102
2022-05-19,-716016.1186295161,0.10348385109455466
2022-05-20,63388.830684509725,0.27503803593482345
2022-05-23,1707411.767684808,0.7472248451781388
2022-05-24,-825048.5072560523,-0.047658617472191155
2022-05-25,960141.0356507638,0.48266614056795604
2022-05-26,1896391.9477233218,0.7971485832548044
2022-05-27,2392142.3692913367,0.8730424488465349
2022-05-31,-632763.3079078159,-0.09192884786385754
2022-06-01,-810097.7289292698,-0.12855309082780808
2022-06-02,1721637.438917608,0.82787546238529
2022-06-03,-1333370.2787196112,-0.4425635434194822
2022-06-06,199595.5115200887,0.18630217457598236
2022-06-07,673778.6481032644,0.302014086341106
2022-06-08,-798320.8875918519,-0.43459280762401914
2022-06-09,-2290377.704249201,-1.2349071237816776
2022-06-10,-4501890.861932269,-2.0124807571198513
2022-06-13,-7783640.154511228,-2.6940615134664885
2022-06-14,-385763.5701095857,0.11796171055831034
2022-06-15,2106735.707909385,1.060608060374126
2022-06-16,-5374151.389212674,-1.7823566747995763
2022-06-17,302047.0024663838,0.355272008115393
2022-06-21,2388122.077401009,1.068313748783982
2022-06-22,-183536.4874597138,0.16103815404330946
2022-06-23,986300.2615824748,0.5600412503932856
2022-06-24,3561950.553424329,1.3974126440055912
2022-06-27,-316168.3827419026,0.06755073192794123
2022-06-28,-2197365.3024590183,-0.5390284184785172
2022-06-29,-61344.90306410825,0.23655166091608154
2022-06-30,-1068298.57846622,-0.12883595212047774
2022-07-01,957067.8322935526,0.6367130867098975
2022-07-05,189862.2147571636,0.3227160164755209
2022-07-06,281264.6361467591,0.3549267888758206
2022-07-07,1140346.1111933226,0.661401180430919
2022-07-08,-68239.84982560652,0.20182516820890323
2022-07-11,-785608.4607510417,-0.09123994688500357
2022-07-12,-646131.5014021371,-0.1184192243724533
2022-07-13,-506791.6380124707,-0.28790355526217554
2022-07-14,-256718.3131873913,-0.15385214548766082
2022-07-15,1728147.853917471,0.9615351807294626
2022-07-18,-608945.0775131765,-0.6613192386002945
2022-07-19,2437146.834450092,1.5166691602650357
2022-07-20,542275.6662285681,0.22129497415847985
2022-07-21,820783.1391183104,0.3974599549540426
2022-07-22,-795627.751265547,-0.775655990073764
2022-07-25,77188.60304194664,0.03267098541065279
2022-07-26,-747157.4122481988,-0.7291525575869922
2022-07-27,2459048.8622690337,2.0943862971807987
2022-07-28,1084162.3240811029,0.7248921984753447
2022-07-29,1456788.4302028238,0.9769568164378023
2022-08-01,-240881.6800966714,-0.591771486606424
2022-08-02,-486968.81488518516,-0.7818338479719267
2022-08-03,1239611.1308066647,0.7835820994178091
2022-08-04,-39539.87965770504,-0.3480519346655998
2022-08-05,-108089.38025004977,-0.40989774377233534
2022-08-08,-66596.78658229407,-0.41548025547375633
2022-08-09,-209718.81351856943,-0.5834995763665819
2022-08-10,1664723.0780971334,1.1213374866587553
2022-08-11,1878.4252522431846,-0.49245502398497654
2022-08-12,1222081.066406389,0.73175969402012
2022-08-15,265373.2289960236,-0.2700346382295965
2022-08-16,136439.3855216225,-0.31933335429808296
2022-08-17,-539712.7395298099,-1.0066710656426119
2022-08-18,164770.71818179692,-0.18263798963650885
2022-08-19,-1044284.1890297754,-1.500122344806422
2022-08-22,-1882964.3911296017,-2.037732743963278
2022-08-23,-140276.25376822756,-0.3835724172951688
2022-08-24,180083.37140526535,0.054646052557736025
2022-08-25,818257.1806675484,0.8210428671391566
2022-08-26,-3988430.2508382443,-3.196161781816654
2022-08-29,-518441.6403425678,-0.29253263410978214
2022-08-30,-1113733.7148090391,-0.7508996821864994
2022-08-31,-678973.8542259426,-0.32769272809945343
2022-09-01,285608.19127174624,0.47682158835631644
2022-09-02,-1180658.8169554218,-0.7094488045845007
2022-09-06,-349508.04098922916,-0.0034571184912521604
2022-09-07,1524907.6735081621,1.4078718204404863
2022-09-08,601273.9134747081,0.7592938107836039
2022-09-09,1322456.2057359947,1.2488405065893318
2022-09-12,836536.9215567434,0.8921111250290378
2022-09-13,-6033420.804320056,-3.069323900708118
2022-09-14,364925.80243607936,0.5237573119101756
2022-09-15,-1112293.8859167937,-0.28833245701490967
2022-09-16,-905377.098823044,-0.14319580214640704
2022-09-19,640775.9044235576,0.6712146626149539
2022-09-20,-1013786.8053066203,-0.2764265362620255
2022-09-21,-2129800.7183028283,-0.8335502099642026
2022-09-22,-920880.1304819642,-0.13524569017163687
2022-09-23,-2470532.613798857,-0.9018984748977277
2022-09-26,-1112539.2081022023,-0.25117231872164564
2022-09-27,-329255.80314153084,0.2176746497053154
2022-09-28,2632855.3287115577,1.7355753785874828
2022-09-29,-2798775.5351986443,-1.1671084240022507
2022-09-30,-2724468.5221414557,-1.022991215731064
2022-10-03,2856003.4230403416,1.639597379383105
2022-10-04,3702390.9067626894,1.7718591495077438
2022-10-05,-234529.32273690615,0.09209739423310558
2022-10-06,-970402.946572855,-0.20147259768845904
2022-10-07,-3407084.6353876926,-1.1625070039327308
2022-10-10,-674801.8345324801,0.06990867050381105
2022-10-11,-686189.1131553364,-0.06438190424773786
2022-10-12,-291001.63627940335,0.16338373402729506
2022-10-13,4388806.973931457,2.1653581957929267
2022-10-14,-3141375.876470646,-1.196284502129272
2022-10-17,2700969.5335473255,1.2852016606344723
2022-10-18,1325263.9504228064,0.6464372808703337
2022-10-19,-649607.9258124824,-0.2175253929766508
2022-10-20,-833994.0886780806,-0.29830948746971997
2022-10-21,3468147.2097664177,1.375566606451576
2022-10-24,1214365.4821445527,0.3911328284389707
2022-10-25,1482971.812661063,0.4634795801771163
2022-10-26,-879827.7525602427,-0.4544195558215651
2022-10-27,-499949.47595968,-0.35719217568501044
2022-10-28,2658545.5851357756,0.946581046834984
2022-10-31,-818924.2114922401,-0.5629790841224727
2022-11-01,-465509.91672704805,-0.32295990541442526
2022-11-02,-3612797.3140876857,-1.6616086150774554
2022-11-03,-1017899.1600783514,-0.47187740122572214
2022-11-04,1654116.6065273976,0.6747686893982827
2022-11-07,753065.9897030761,0.20298671276933242
2022-11-08,520236.5553175372,0.060221379108076394
2022-11-09,-2163570.65086934,-1.1703435275089835
2022-11-10,8498731.593223417,3.0072306423552746
2022-11-11,1037377.4709505487,0.12676065123447264
2022-11-14,-743590.1654703134,-0.518086829598643
2022-11-15,931830.2584625209,0.16304247557910387
2022-11-16,-603165.8060522071,-0.4558296687711545
2022-11-17,-264188.4029274501,-0.33259388931521233
2022-11-18,459481.9969912895,0.022082557808757265
2022-11-21,-216100.00780887244,-0.2327971504983518
2022-11-22,934141.1873459251,0.2654076661862159
2022-11-23,476292.4303712649,0.042858358307501156
2022-11-25,-6116.49397105786,-0.17417045071682222
2022-11-28,-1233722.6383845275,-0.6262372547923797
2022-11-29,-105976.66975277482,-0.15194327527776746
2022-11-30,5016029.574159903,1.78897854499104
2022-12-01,-55488.14663947463,-0.3219002410619603
2022-12-02,-110266.30314501899,-0.36913592106054843
2022-12-05,-1606465.5969316782,-0.9297235537327873
2022-12-06,-1299535.4101046482,-0.7437023715406134
2022-12-07,-132030.2924132509,-0.23987249924525159
2022-12-08,558179.2631207237,-0.008056864183467068
2022-12-09,-697460.6608059619,-0.5932413830696424
2022-12-12,1255854.8725114735,0.8165492845717195
2022-12-13,1060948.822307097,0.6105737808345205
2022-12-14,-794511.7682521809,-0.667666262487403
2022-12-15,-3288450.190583781,-2.0811083438400835
2022-12-16,-1604953.1050012207,-0.9486149705853828
2022-12-19,-825517.9456295063,-0.42648207092051105
2022-12-20,126539.52873252741,0.14983278709903705
2022-12-21,1359115.523581713,0.8868411065732528
2022-12-22,-1680241.1488852343,-0.8838627869789564
2022-12-23,410242.9529733432,0.353536502345472
2022-12-27,-262692.60366609803,-0.07771005320799325
2022-12-28,-1064824.7988269741,-0.5284042910156137
2022-12-29,1469915.0868280418,1.5027604740900888
2022-12-30,-262285.27890623064,0.08815992260645047
2023-01-03,-379067.5438171191,0.003126309244168955
2023-01-04,749745.99985598,0.8435503231976784
2023-01-05,-1011437.1384247597,-0.6384400954362027
2023-01-06,2648822.449871268,2.034248396352455
2023-01-09,-45489.36499454849,0.07143882783765824
2023-01-10,532847.77617766,0.45437919581191755
2023-01-11,1067581.6108133954,0.8635224516548916
2023-01-12,378747.6998467994,0.38133903856075285
2023-01-13,284157.3092913802,0.27003788182603244
2023-01-17,-136183.2202758582,-0.20904048761349536
2023-01-18,-1766756.0770137412,-1.701414065489713
2023-01-19,-698676.1346849775,-0.7265448939033687
2023-01-20,1865491.193187463,1.4703575850651613
2023-01-23,1154263.3838007897,0.869126753434245
2023-01-24,-74042.8453118859,-0.299732210136265
2023-01-25,35061.378102487404,-0.17882248843418458
2023-01-26,894029.4276940532,0.5764218230379029
2023-01-27,201092.55320832616,-0.14234337927348842
2023-01-30,-1055982.969862466,-1.2457312967960974
2023-01-31,1501892.25039498,1.1318683128860672
2023-02-01,1241294.1201426012,0.8030823755144901
2023-02-02,1681008.719687825,1.1342953739630455
2023-02-03,-1150747.8414334382,-1.4239735108274907
2023-02-06,-422334.6085357979,-0.7028024623367384
2023-02-07,1358487.947986921,0.9971221799670414
2023-02-08,-928323.2205453713,-1.1379123658761716
2023-02-09,-765680.815077152,-0.8909704772742529
2023-02-10,182747.7152149444,0.01198626885097487
2023-02-13,881877.8684069765,0.6361833895655956
2023-02-14,-43599.4232150066,-0.23178723060670467
2023-02-15,227762.91974377295,-0.07929265754671727
2023-02-16,-1173026.3396155194,-1.4590181897436114
2023-02-17,-243921.70993090814,-0.4510148012695224
2023-02-21,-1908845.7416178437,-1.9150047862822657
2023-02-22,-129848.39649691616,-0.14772571930319559
2023-02-23,568779.9816863928,0.5146748318704639
2023-02-24,-1280965.532819874,-1.1749320740263678
2023-02-27,311430.527705308,0.35516757227316476
2023-02-28,-395422.83644906513,-0.36546576859999935
2023-03-01,-408747.169853241,-0.3033969327463728
2023-03-02,711264.9298186523,0.9333169495445349
2023-03-03,1614396.2941898028,1.9342036887163443
2023-03-06,55107.51425104955,0.1639322424370788
2023-03-07,-1820762.9618681388,-1.7280930930180398
2023-03-08,135081.95843457663,0.3966830234852066
2023-03-09,-2271070.601437767,-1.9895184510541426
2023-03-10,-3051863.440251571,-2.2637637477108203
2023-03-13,-273366.40508629545,0.1301991285090078
2023-03-14,2735817.264900727,2.299879924866472
2023-03-15,-1200661.7465533167,-0.60240197958942
2023-03-16,2767420.943353106,1.9986822016159276
2023-03-17,-1814576.2878215713,-0.9847909556005467
2023-03-20,993654.3795949832,0.7815354362869252
2023-03-21,1402700.3390150196,0.9435150945860988
2023-03-22,-2089992.3567136487,-1.1859027955653303
2023-03-23,350858.3279541062,0.3258688879591976
2023-03-24,778327.7532302302,0.5291685518755872
2023-03-27,159215.50991048847,0.14944790089167667
2023-03-28,-155082.90606847196,-0.05350807969310996
2023-03-29,1291572.7942620136,0.7814146196094556
2023-03-30,463525.6341644057,0.28258014968809025
2023-03-31,1741856.409337982,1.0594586066187344
2023-04-03,294709.2092788402,0.1667738892578038
2023-04-04,-421996.67079551186,-0.3247631135036784
2023-04-05,-198637.07757136654,-0.17289611159081958
2023-04-06,278231.80387384235,0.05097285319895365
2023-04-10,77230.51253527885,-0.22140983624286756
2023-04-11,19745.57353495306,-0.2794038552583499
2023-04-12,-391769.9505344676,-0.5309005085878785
2023-04-13,1249687.3224614987,0.8135699985744391
2023-04-14,-217243.91584712543,-0.42213920595133003
2023-04-17,267934.0227398488,-0.03178080573373684
2023-04-18,46401.99219266993,-0.2426548914712346
2023-04-19,-8459.60126354325,-0.23646636259517856
2023-04-20,-464835.38325484254,-1.208007578397988
2023-04-21,62625.10036033906,-0.30194291397561784
2023-04-24,75871.32431456461,-0.22598758017112489
2023-04-25,-1713910.2618459398,-2.512647676720466
2023-04-26,-392912.5856209236,-0.6752486072757855
2023-04-27,2061006.8057146058,2.3535653718711127
2023-04-28,844444.3467457142,0.8261544353851272
2023-05-01,-68220.94230500466,-0.18673093396046472
2023-05-02,-1301703.9690521017,-1.6179560669702269
2023-05-03,-706237.1988248917,-0.8436274536073202
2023-05-04,-752939.2134244828,-0.8506480337815626
2023-05-05,1775296.5402005129,1.9078023106713915
2023-05-08,19372.48401597514,-0.0009093938431922958
2023-05-09,-243534.6182505226,-0.27229645110223916
2023-05-10,489802.47903191193,0.47618193622370314
2023-05-11,-132625.92994806703,-0.13065005589264553
2023-05-12,-104012.71102040789,-0.10460923825416017
2023-05-15,220965.72845326609,0.2690991768953564
2023-05-16,-438210.9196759474,-0.4534426565157208
2023-05-17,1170432.1058242116,1.248724192822211
2023-05-18,1022256.2064954475,0.987210431305981
2023-05-19,-168843.52022645206,-0.26723157922104196
2023-05-22,30932.33084828619,-0.05270312229623562
2023-05-23,-1062210.3290563126,-1.3264970802736076
2023-05-24,-716736.6860172217,-0.9054487831890413
2023-05-25,862545.8953431853,1.0386830831778655
2023-05-26,1358277.035452385,1.5613296021278094
2023-05-30,30287.69566732284,-0.04506262119764797
2023-05-31,-678905.4453646532,-0.989863144927044
2023-06-01,944414.4091800164,0.974141083982222
2023-06-02,1544745.9365067603,1.546676995690411
2023-06-05,-145532.74201534587,-0.47173364641406396
2023-06-06,163067.17553973402,-0.060530388563501174
2023-06-07,-325920.6090916819,-0.7203604331265469
2023-06-08,424647.58575185714,0.3063479315147572
2023-06-09,169495.23444807046,-0.06251413915217185
2023-06-12,786463.826894653,0.7159211974231182
